File Name and Path,Number of commits
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.4/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_User_notInRegistry_realmIdentifierBad_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.4/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_User_notInRegistry_realmIdentifierOmitted.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.4/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_User_notInRegistry_realmIdentifierOmitted_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.4/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_User_notInRegistry_userIdentifierBad.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.4/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_User_notInRegistry_userIdentifierBad_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.4/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_User_notInRegistry_userIdentifierOmitted.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.4/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_User_notInRegistry_userIdentifierOmitted_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.4/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_User_notInRegistry_userUniqueIdentifierBad.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.4/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_User_notInRegistry_userUniqueIdentifierBad_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.4/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_User_notInRegistry_userUniqueIdentifierOmitted.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.4/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_User_notInRegistry_userUniqueIdentifierOmitted_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.4/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_realmName.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.4/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_realmName_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.4/publish/servers/com.ibm.ws.wssecurity_fat.saml.caller/configs/server_1.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.4/publish/servers/com.ibm.ws.wssecurity_fat.saml.caller/configs/server_1_asymProtection.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.4/publish/servers/com.ibm.ws.wssecurity_fat.saml.caller/configs/server_1_asymProtection_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.4/publish/servers/com.ibm.ws.wssecurity_fat.saml.caller/configs/server_1_realmName.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.4/test-applications/samlcallerclient/resources/META-INF/permissions.xml,3
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/files/serversettings/java2Permissions.xml,3
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_asymProtection.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_asymProtection_TokenInSubFalse.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_asymProtection_TokenInSubFalse_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_asymProtection_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_inRegistry_userIdentifierBad.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_inRegistry_userIdentifierBad_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_inRegistry_userUniqueIdentifierBad.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_inRegistry_userUniqueIdentifierBad_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_notInRegistry_userIdentifierBad.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_notInRegistry_userIdentifierBad_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_notInRegistry_userUniqueIdentifierBad.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_notInRegistry_userUniqueIdentifierBad_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_inRegistry_groupIdentifierBad.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_inRegistry_groupIdentifierBad_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_inRegistry_groupIdentifierOmitted.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_inRegistry_groupIdentifierOmitted_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_inRegistry_identifiersGood.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_inRegistry_identifiersGood_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_inRegistry_identifiersOmitted.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_inRegistry_identifiersOmitted_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_inRegistry_realmIdentifierBad.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_inRegistry_realmIdentifierBad_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_inRegistry_realmIdentifierOmitted.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_inRegistry_realmIdentifierOmitted_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_inRegistry_userIdentifierBad.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_inRegistry_userIdentifierBad_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_inRegistry_userIdentifierOmitted.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_inRegistry_userIdentifierOmitted_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_inRegistry_userUniqueIdentifierOmitted.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_inRegistry_userUniqueIdentifierOmitted_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_notInRegistry_groupIdentifierBad.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_notInRegistry_groupIdentifierBad_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_notInRegistry_groupIdentifierOmitted.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_notInRegistry_groupIdentifierOmitted_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_notInRegistry_identifiersGood.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_notInRegistry_identifiersGood_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_notInRegistry_identifiersOmitted.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_notInRegistry_identifiersOmitted_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_notInRegistry_realmIdentifierBad.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_notInRegistry_realmIdentifierBad_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_notInRegistry_realmIdentifierOmitted.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_notInRegistry_realmIdentifierOmitted_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_notInRegistry_userIdentifierBad.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_notInRegistry_userIdentifierBad_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_notInRegistry_userIdentifierOmitted.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_notInRegistry_userIdentifierOmitted_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_notInRegistry_userUniqueIdentifierOmitted.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_No_notInRegistry_userUniqueIdentifierOmitted_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_realmName.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_realmName_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.caller/configs/server_1.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.caller/configs/server_1_asymProtection.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.caller/configs/server_1_asymProtection_wss4j.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.caller/configs/server_2_caller_realmName.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/publish/servers/com.ibm.ws.wssecurity_fat.saml.caller/configs/server_2_caller_realmName_ee8.xml,2
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.3/test-applications/samlcallerclient/resources/META-INF/permissions.xml,3
dev/com.ibm.ws.wssecurity_fat.wsscxf/publish/servers/com.ibm.ws.wssecurity_fat/cxf-ehcache.xml_notused_04082021,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/files/serversettings/java2Permissions.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_asymProtection.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_asymProtection_TokenInSubFalse.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_asymProtection_TokenInSubFalse_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_asymProtection_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_group2InRegistry_identifiersGood.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_group2InRegistry_identifiersGood_ee8.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_groupNotInRegistry_identifiersGood.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_groupNotInRegistry_identifiersGood_ee8.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_inRegistry_groupIdentifierBad.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_inRegistry_groupIdentifierBad_ee8.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_inRegistry_groupIdentifierOmitted.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_inRegistry_groupIdentifierOmitted_ee8.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_inRegistry_identifiersGood.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_inRegistry_identifiersGood_ee8.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_inRegistry_identifiersOmitted.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_inRegistry_identifiersOmitted_ee8.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_inRegistry_realmIdentifierBad.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_inRegistry_realmIdentifierBad_ee8.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_inRegistry_realmIdentifierOmitted.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_inRegistry_realmIdentifierOmitted_ee8.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_inRegistry_userIdentifierOmitted.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_inRegistry_userIdentifierOmitted_ee8.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_inRegistry_userUniqueIdentifierOmitted.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_inRegistry_userUniqueIdentifierOmitted_ee8.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_notInRegistry_groupIdentifierBad.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_notInRegistry_groupIdentifierBad_ee8.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_notInRegistry_groupIdentifierOmitted.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_notInRegistry_groupIdentifierOmitted_ee8.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_notInRegistry_identifiersGood.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_notInRegistry_identifiersGood_ee8.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_notInRegistry_identifiersOmitted.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_notInRegistry_identifiersOmitted_ee8.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_notInRegistry_realmIdentifierBad.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_notInRegistry_realmIdentifierBad_ee8.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_notInRegistry_realmIdentifierOmitted.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_notInRegistry_realmIdentifierOmitted_ee8.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_notInRegistry_userIdentifierOmitted.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_notInRegistry_userIdentifierOmitted_ee8.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_notInRegistry_userUniqueIdentifierOmitted.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_mapToUserRegistry_Group_notInRegistry_userUniqueIdentifierOmitted_ee8.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_realmName.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.2servers/configs/server_2_caller_realmName_ee8.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.caller/configs/server_1.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.caller/configs/server_1_asymProtection.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.caller/configs/server_1_asymProtection_wss4j.xml,1
dev/com.ibm.ws.wssecurity_fat.wsscxf.saml.2/publish/servers/com.ibm.ws.wssecurity_fat.saml.caller/configs/server_1_realmName.xml,1
